asset_id,asset_type,carbon_price,carbon_price_unit,cell_id,direct_carbon_cost_impact,direct_carbon_cost_rating,horizon,market_demand_shifts_impact,market_demand_shifts_rating,overall_transition_rating,readme_asset_revenue,readme_asset_value,report_date,revenue_growth,revenue_growth_unit,scenario,scope_1_2_intensity,scope_1_2_intensity_unit,scope_3_intensity,scope_3_intensity_unit,source_uri,surface,ticcs_subclass
USA_23784,On-Shore Wind Power Generation,36.958033,$/tCO2,291861,-0.002513,B,2035,4.546257,C,C,10000000,100000000,2026-09-16,1.029822,%,Fragmented World,2.647155,tCO2/M$,1.111805,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,74.173733,$/tCO2,291861,-0.005355,C,2040,5.710205,A,A,10000000,100000000,2026-09-16,0.371469,%,Fragmented World,1.872152,tCO2/M$,0.786304,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,109.897667,$/tCO2,291861,-0.007306,C,2045,4.803184,C,C,10000000,100000000,2026-09-16,0.136169,%,Fragmented World,1.281286,tCO2/M$,0.53814,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,148.8311,$/tCO2,291861,-0.008283,C,2050,6.956546,A,A,10000000,100000000,2026-09-16,0.935566,%,Fragmented World,0.788661,tCO2/M$,0.331238,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,45.3486,$/tCO2,291861,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Nationally Determined Contributions (NDCs),4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,124.8266,$/tCO2,291861,-0.014396,C,2030,17.799617,A,A,10000000,100000000,2026-09-16,4.553127,%,Nationally Determined Contributions (NDCs),2.544826,tCO2/M$,1.068827,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,119.402567,$/tCO2,291861,-0.01517,C,2035,18.545272,A,A,10000000,100000000,2026-09-16,1.413258,%,Nationally Determined Contributions (NDCs),1.797287,tCO2/M$,0.754861,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,129.013733,$/tCO2,291861,-0.013938,C,2040,14.997075,A,A,10000000,100000000,2026-09-16,0.266236,%,Nationally Determined Contributions (NDCs),1.217203,tCO2/M$,0.511225,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,133.7298,$/tCO2,291861,-0.012703,C,2045,11.482716,A,A,10000000,100000000,2026-09-16,0.004951,%,Nationally Determined Contributions (NDCs),0.928892,tCO2/M$,0.390134,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,133.5331,$/tCO2,291861,-0.011525,C,2050,9.633982,A,A,10000000,100000000,2026-09-16,0.148807,%,Nationally Determined Contributions (NDCs),0.670855,tCO2/M$,0.281759,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,53.4099,$/tCO2,291861,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Net Zero 2050,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,212.672833,$/tCO2,291861,-0.027314,E,2030,18.269373,A,A,10000000,100000000,2026-09-16,4.78655,%,Net Zero 2050,2.329455,tCO2/M$,0.978371,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,311.5568,$/tCO2,291861,-0.029803,E,2035,20.935051,A,A,10000000,100000000,2026-09-16,1.826536,%,Net Zero 2050,1.012114,tCO2/M$,0.425088,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,437.885067,$/tCO2,291861,-0.027111,E,2040,17.129705,A,A,10000000,100000000,2026-09-16,0.247582,%,Net Zero 2050,0.447338,tCO2/M$,0.187882,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,621.293133,$/tCO2,291861,-0.023275,D,2045,12.335153,A,A,10000000,100000000,2026-09-16,-0.263008,%,Net Zero 2050,0.119671,tCO2/M$,0.050262,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_23784,On-Shore Wind Power Generation,937.618467,$/tCO2,291861,-0.019269,D,2050,8.317624,A,A,10000000,100000000,2026-09-16,-0.394258,%,Net Zero 2050,,tCO2/M$,,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_291861_NV_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,10.0044,$/tCO2,316436,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Below 2°C,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,60.953333,$/tCO2,316436,-0.00994,C,2030,16.218577,A,A,10000000,100000000,2026-09-16,4.217108,%,Below 2°C,2.858184,tCO2/M$,1.200437,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,84.3437,$/tCO2,316436,-0.012259,C,2035,17.532529,A,A,10000000,100000000,2026-09-16,1.556536,%,Below 2°C,1.897612,tCO2/M$,0.796997,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,119.9719,$/tCO2,316436,-0.012672,C,2040,16.616149,A,A,10000000,100000000,2026-09-16,0.866277,%,Below 2°C,1.135839,tCO2/M$,0.477052,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,165.8215,$/tCO2,316436,-0.012095,C,2045,15.865882,A,A,10000000,100000000,2026-09-16,0.710437,%,Below 2°C,0.534824,tCO2/M$,0.224626,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,216.3842,$/tCO2,316436,-0.010952,C,2050,17.340625,A,A,10000000,100000000,2026-09-16,1.023038,%,Below 2°C,0.230206,tCO2/M$,0.096687,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.473967,$/tCO2,316436,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Climate Breakdown,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.495833,$/tCO2,316436,-5e-06,A,2030,,E,E,10000000,100000000,2026-09-16,,%,Climate Breakdown,3.346369,tCO2/M$,1.405475,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.712133,$/tCO2,316436,-2.6e-05,A,2035,,E,E,10000000,100000000,2026-09-16,,%,Climate Breakdown,2.976069,tCO2/M$,1.249949,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.943,$/tCO2,316436,-5.1e-05,A,2040,,E,E,10000000,100000000,2026-09-16,,%,Climate Breakdown,2.570712,tCO2/M$,1.079699,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,8.188467,$/tCO2,316436,-7.5e-05,A,2045,,E,E,10000000,100000000,2026-09-16,,%,Climate Breakdown,2.226414,tCO2/M$,0.935094,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,8.448467,$/tCO2,316436,-9.6e-05,A,2050,,E,E,10000000,100000000,2026-09-16,,%,Climate Breakdown,1.972479,tCO2/M$,0.828441,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.473967,$/tCO2,316436,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Climate Destabilization,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.495833,$/tCO2,316436,-5e-06,A,2030,,E,E,10000000,100000000,2026-09-16,,%,Climate Destabilization,3.346369,tCO2/M$,1.405475,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.712133,$/tCO2,316436,-2.6e-05,A,2035,,E,E,10000000,100000000,2026-09-16,,%,Climate Destabilization,2.976069,tCO2/M$,1.249949,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.943,$/tCO2,316436,-5.1e-05,A,2040,,E,E,10000000,100000000,2026-09-16,,%,Climate Destabilization,2.570712,tCO2/M$,1.079699,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,8.188467,$/tCO2,316436,-7.5e-05,A,2045,,E,E,10000000,100000000,2026-09-16,,%,Climate Destabilization,2.226414,tCO2/M$,0.935094,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,8.448467,$/tCO2,316436,-9.6e-05,A,2050,,E,E,10000000,100000000,2026-09-16,,%,Climate Destabilization,1.972479,tCO2/M$,0.828441,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.473967,$/tCO2,316436,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Current Policies,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.495833,$/tCO2,316436,-5e-06,A,2030,,E,E,10000000,100000000,2026-09-16,,%,Current Policies,3.346369,tCO2/M$,1.405475,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.712133,$/tCO2,316436,-2.6e-05,A,2035,,E,E,10000000,100000000,2026-09-16,,%,Current Policies,2.976069,tCO2/M$,1.249949,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.943,$/tCO2,316436,-5.1e-05,A,2040,,E,E,10000000,100000000,2026-09-16,,%,Current Policies,2.570712,tCO2/M$,1.079699,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,8.188467,$/tCO2,316436,-7.5e-05,A,2045,,E,E,10000000,100000000,2026-09-16,,%,Current Policies,2.226414,tCO2/M$,0.935094,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,8.448467,$/tCO2,316436,-9.6e-05,A,2050,,E,E,10000000,100000000,2026-09-16,,%,Current Policies,1.972479,tCO2/M$,0.828441,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.473967,$/tCO2,316436,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Delayed transition,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.495833,$/tCO2,316436,-5e-06,A,2030,1.397088,D,D,10000000,100000000,2026-09-16,1.360678,%,Delayed transition,3.399214,tCO2/M$,1.42767,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,124.923933,$/tCO2,316436,-0.009001,C,2035,15.933451,A,A,10000000,100000000,2026-09-16,3.634538,%,Delayed transition,2.261225,tCO2/M$,0.949715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,234.4933,$/tCO2,316436,-0.014661,C,2040,26.168562,A,A,10000000,100000000,2026-09-16,2.60372,%,Delayed transition,0.977026,tCO2/M$,0.410351,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,373.270267,$/tCO2,316436,-0.01617,D,2045,30.425623,A,A,10000000,100000000,2026-09-16,1.821673,%,Delayed transition,0.496181,tCO2/M$,0.208396,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,631.636767,$/tCO2,316436,-0.016856,D,2050,35.000557,A,A,10000000,100000000,2026-09-16,1.922076,%,Delayed transition,0.311417,tCO2/M$,0.130795,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,11.192149,$/tCO2,316436,,A,2025,3e-08,E,E,10000000,100000000,2026-09-16,,%,Expected,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,19.969,$/tCO2,316436,-0.001872,A,2030,2.045696,D,D,10000000,100000000,2026-09-16,0.630592,%,Expected,3.26574,tCO2/M$,1.371611,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,26.859564,$/tCO2,316436,-0.002842,B,2035,2.998902,D,D,10000000,100000000,2026-09-16,0.400679,%,Expected,2.785529,tCO2/M$,1.169922,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,36.208995,$/tCO2,316436,-0.003644,B,2040,3.032909,D,D,10000000,100000000,2026-09-16,0.160506,%,Expected,2.291533,tCO2/M$,0.962444,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,46.044097,$/tCO2,316436,-0.00432,C,2045,2.669672,D,D,10000000,100000000,2026-09-16,0.079548,%,Expected,1.915082,tCO2/M$,0.804334,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,59.373454,$/tCO2,316436,-0.004944,C,2050,2.879013,D,D,10000000,100000000,2026-09-16,0.211631,%,Expected,1.632999,tCO2/M$,0.685859,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.483067,$/tCO2,316436,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Fragmented World,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,7.5278,$/tCO2,316436,-1e-05,A,2030,0.452447,D,D,10000000,100000000,2026-09-16,0.447211,%,Fragmented World,3.374355,tCO2/M$,1.417229,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,36.958033,$/tCO2,316436,-0.002513,B,2035,4.546257,C,C,10000000,100000000,2026-09-16,1.029822,%,Fragmented World,2.647155,tCO2/M$,1.111805,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,74.173733,$/tCO2,316436,-0.005355,C,2040,5.710205,A,A,10000000,100000000,2026-09-16,0.371469,%,Fragmented World,1.872152,tCO2/M$,0.786304,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,109.897667,$/tCO2,316436,-0.007306,C,2045,4.803184,C,C,10000000,100000000,2026-09-16,0.136169,%,Fragmented World,1.281286,tCO2/M$,0.53814,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,148.8311,$/tCO2,316436,-0.008283,C,2050,6.956546,A,A,10000000,100000000,2026-09-16,0.935566,%,Fragmented World,0.788661,tCO2/M$,0.331238,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,45.3486,$/tCO2,316436,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Nationally Determined Contributions (NDCs),4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,124.8266,$/tCO2,316436,-0.014396,C,2030,17.799617,A,A,10000000,100000000,2026-09-16,4.553127,%,Nationally Determined Contributions (NDCs),2.544826,tCO2/M$,1.068827,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,119.402567,$/tCO2,316436,-0.01517,C,2035,18.545272,A,A,10000000,100000000,2026-09-16,1.413258,%,Nationally Determined Contributions (NDCs),1.797287,tCO2/M$,0.754861,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,129.013733,$/tCO2,316436,-0.013938,C,2040,14.997075,A,A,10000000,100000000,2026-09-16,0.266236,%,Nationally Determined Contributions (NDCs),1.217203,tCO2/M$,0.511225,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,133.7298,$/tCO2,316436,-0.012703,C,2045,11.482716,A,A,10000000,100000000,2026-09-16,0.004951,%,Nationally Determined Contributions (NDCs),0.928892,tCO2/M$,0.390134,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,133.5331,$/tCO2,316436,-0.011525,C,2050,9.633982,A,A,10000000,100000000,2026-09-16,0.148807,%,Nationally Determined Contributions (NDCs),0.670855,tCO2/M$,0.281759,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,53.4099,$/tCO2,316436,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Net Zero 2050,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,212.672833,$/tCO2,316436,-0.027314,E,2030,18.269373,A,A,10000000,100000000,2026-09-16,4.78655,%,Net Zero 2050,2.329455,tCO2/M$,0.978371,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,311.5568,$/tCO2,316436,-0.029803,E,2035,20.935051,A,A,10000000,100000000,2026-09-16,1.826536,%,Net Zero 2050,1.012114,tCO2/M$,0.425088,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,437.885067,$/tCO2,316436,-0.027111,E,2040,17.129705,A,A,10000000,100000000,2026-09-16,0.247582,%,Net Zero 2050,0.447338,tCO2/M$,0.187882,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,621.293133,$/tCO2,316436,-0.023275,D,2045,12.335153,A,A,10000000,100000000,2026-09-16,-0.263008,%,Net Zero 2050,0.119671,tCO2/M$,0.050262,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_27044,On-Shore Wind Power Generation,937.618467,$/tCO2,316436,-0.019269,D,2050,8.317624,A,A,10000000,100000000,2026-09-16,-0.394258,%,Net Zero 2050,,tCO2/M$,,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_316436_AR_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_29982,On-Shore Wind Power Generation,10.0044,$/tCO2,335072,,A,2025,,E,E,10000000,100000000,2026-09-16,,%,Below 2°C,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_335072_AZ_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_29982,On-Shore Wind Power Generation,60.953333,$/tCO2,335072,-0.00994,C,2030,16.218577,A,A,10000000,100000000,2026-09-16,4.217108,%,Below 2°C,2.858184,tCO2/M$,1.200437,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_335072_AZ_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_29982,On-Shore Wind Power Generation,84.3437,$/tCO2,335072,-0.012259,C,2035,17.532529,A,A,10000000,100000000,2026-09-16,1.556536,%,Below 2°C,1.897612,tCO2/M$,0.796997,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_335072_AZ_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_29982,On-Shore Wind Power Generation,119.9719,$/tCO2,335072,-0.012672,C,2040,16.616149,A,A,10000000,100000000,2026-09-16,0.866277,%,Below 2°C,1.135839,tCO2/M$,0.477052,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_335072_AZ_WEIM_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
